data,pubblicazione,url,fascia,vaccino,popolazione,diagnosi,ricoveri,intensive,decessi,popolazione_giorno,diagnosi_start,diagnosi_end,ricoveri_start,ricoveri_end,intensive_start,intensive_end,decessi_start,decessi_end,totale,percentuale_popolazione,percentuale_diagnosi,percentuale_ricoveri,percentuale_intensive,percentuale_decessi
2021-08-18,2021-08-20,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf,40-59,vaccinati incompleto,3425683,5897,125,8,5,2021-07-31,2021-07-16,2021-08-15,2021-07-09,2021-08-08,2021-07-09,2021-08-08,2021-06-25,2021-07-25,18447460,0.18569944046497458,0.0017214085483099283,3.648907385768035e-05,2.3353007268915426e-06,1.459562954307214e-06
2021-08-18,2021-08-20,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf,40-59,vaccinati completo,9266948,9003,121,7,2,2021-07-31,2021-07-16,2021-08-15,2021-07-09,2021-08-08,2021-07-09,2021-08-08,2021-06-25,2021-07-25,18447460,0.5023427615509127,0.0009715172676052568,1.3057157545288913e-05,7.55372750553904e-07,2.1582078587254402e-07
2021-08-18,2021-08-20,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf,60-79,non vaccinati,2083299,5553,893,140,80,2021-07-31,2021-07-16,2021-08-15,2021-07-09,2021-08-08,2021-07-09,2021-08-08,2021-06-25,2021-07-25,13572779,0.15349096894600583,0.00266548392717512,0.00042864706410361645,6.720110747425117e-05,3.840063284242924e-05
2021-08-18,2021-08-20,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf,60-79,vaccinati incompleto,2020243,2221,176,11,9,2021-07-31,2021-07-16,2021-08-15,2021-07-09,2021-08-08,2021-07-09,2021-08-08,2021-06-25,2021-07-25,13572779,0.14884519964555526,0.0010993726992247963,8.711823280664751e-05,5.444889550415469e-06,4.454909632158112e-06
2021-08-18,2021-08-20,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf,60-79,vaccinati completo,9469237,6079,325,36,6,2021-07-31,2021-07-16,2021-08-15,2021-07-09,2021-08-08,2021-07-09,2021-08-08,2021-06-25,2021-07-25,13572779,0.6976638314084389,0.0006419735824544258,3.432166709947169e-05,3.8017846633260947e-06,6.336307772210158e-07
2021-08-18,2021-08-20,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf,80+,non vaccinati,320296,1026,331,24,65,2021-07-31,2021-07-16,2021-08-15,2021-07-09,2021-08-08,2021-07-09,2021-08-08,2021-06-25,2021-07-25,4554107,0.07033124166823485,0.003203286959562405,0.0010334190873442066,7.493068911257087e-05,0.00020293728301321279
2021-08-18,2021-08-20,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf,80+,vaccinati incompleto,127610,123,33,1,5,2021-07-31,2021-07-16,2021-08-15,2021-07-09,2021-08-08,2021-07-09,2021-08-08,2021-06-25,2021-07-25,4554107,0.028020861169928593,0.0009638743045215892,0.0002586004231643288,7.836376459525116e-06,3.918188229762558e-05
2021-08-18,2021-08-20,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf,80+,vaccinati completo,4106201,2701,456,18,40,2021-07-31,2021-07-16,2021-08-15,2021-07-09,2021-08-08,2021-07-09,2021-08-08,2021-06-25,2021-07-25,4554107,0.9016478971618366,0.0006577856271526893,0.00011105155349190164,4.383613953627696e-06,9.74136434139488e-06
2021-08-25,2021-08-27,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf,12-39,non vaccinati,8855576,70440,1578,57,3,2021-08-07,2021-07-23,2021-08-22,2021-07-16,2021-08-15,2021-07-16,2021-08-15,2021-07-02,2021-08-01,17435555,0.5079033044832815,0.007954310368969788,0.00017819281320605233,6.436622530256643e-06,3.3876960685561276e-07
2021-08-25,2021-08-27,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf,12-39,vaccinati incompleto,3910551,14014,120,4,0,2021-08-07,2021-07-23,2021-08-22,2021-07-16,2021-08-15,2021-07-16,2021-08-15,2021-07-02,2021-08-01,17435555,0.2242860063817871,0.003583638213643039,3.068621276132187e-05,1.022873758710729e-06,0.0
2021-08-25,2021-08-27,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf,12-39,vaccinati completo,4669428,9428,74,1,0,2021-08-07,2021-07-23,2021-08-22,2021-07-16,2021-08-15,2021-07-16,2021-08-15,2021-07-02,2021-08-01,17435555,0.26781068913493145,0.0020190909893031865,1.5847765507895184e-05,2.1415899334993494e-07,0.0
2021-08-25,2021-08-27,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf,40-59,non vaccinati,5530037,25710,1906,189,32,2021-08-07,2021-07-23,2021-08-22,2021-07-16,2021-08-15,2021-07-16,2021-08-15,2021-07-02,2021-08-01,18447460,0.29977227217188707,0.004649155150318163,0.0003446631550566479,3.417698651925837e-05,5.786579728128402e-06
2021-08-25,2021-08-27,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf,40-59,vaccinati incompleto,2366086,5486,138,9,5,2021-08-07,2021-07-23,2021-08-22,2021-07-16,2021-08-15,2021-07-16,2021-08-15,2021-07-02,2021-08-01,18447460,0.12826080121599395,0.0023185970416967094,5.8324169113041536e-05,3.8037501595461872e-06,2.113194533081215e-06
2021-08-25,2021-08-27,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf,40-59,vaccinati completo,10551337,12300,166,13,3,2021-08-07,2021-07-23,2021-08-22,2021-07-16,2021-08-15,2021-07-16,2021-08-15,2021-07-02,2021-08-01,18447460,0.571966926612119,0.0011657290445751093,1.5732603365810417e-05,1.2320713479249123e-06,2.843241572134413e-07
2021-08-25,2021-08-27,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf,60-79,non vaccinati,2012350,6934,1257,224,110,2021-08-07,2021-07-23,2021-08-22,2021-07-16,2021-08-15,2021-07-16,2021-08-15,2021-07-02,2021-08-01,13572779,0.14826366803732677,0.0034457226625587,0.0006246428305215296,0.00011131264442070217,5.466245931373767e-05
2021-08-25,2021-08-27,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf,60-79,vaccinati incompleto,1281222,2052,204,15,13,2021-08-07,2021-07-23,2021-08-22,2021-07-16,2021-08-15,2021-07-16,2021-08-15,2021-07-02,2021-08-01,13572779,0.09439643863647967,0.0016015959763413367,0.0001592229918000159,1.1707572926471759e-05,1.0146563202942192e-05
2021-08-25,2021-08-27,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf,60-79,vaccinati completo,10279207,8454,461,49,18,2021-08-07,2021-07-23,2021-08-22,2021-07-16,2021-08-15,2021-07-16,2021-08-15,2021-07-02,2021-08-01,13572779,0.7573398933261936,0.0008224369837089573,4.48478175407889e-05,4.766904684378863e-06,1.751107843241215e-06
2021-08-25,2021-08-27,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf,80+,non vaccinati,310867,1321,421,30,101,2021-08-07,2021-07-23,2021-08-22,2021-07-16,2021-08-15,2021-07-16,2021-08-15,2021-07-02,2021-08-01,4554107,0.06826080283137836,0.004249405694396639,0.001354276909417854,9.650429283262617e-05,0.00032489778586984147
2021-08-25,2021-08-27,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf,80+,vaccinati incompleto,114534,151,47,2,9,2021-08-07,2021-07-23,2021-08-22,2021-07-16,2021-08-15,2021-07-16,2021-08-15,2021-07-02,2021-08-01,4554107,0.025149606717628725,0.0013183858068346517,0.00041035849616707703,1.7462063666684128e-05,7.857928650007858e-05
2021-08-25,2021-08-27,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_25-agosto-2021.pdf,80+,vaccinati completo,4128706,3712,648,32,71,2021-08-07,2021-07-23,2021-08-22,2021-07-16,2021-08-15,2021-07-16,2021-08-15,2021-07-02,2021-08-01,4554107,0.906589590450993,0.0008990710406601972,0.0001569499014945603,7.750612419484459e-06,1.7196671305731143e-05
2021-09-01,2021-09-03,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf,12-39,non vaccinati,8165625,69504,1626,62,4,2021-08-14,2021-07-30,2021-08-29,2021-07-23,2021-08-22,2021-07-23,2021-08-22,2021-07-09,2021-08-08,17435555,0.4683318081930859,0.008511779563719863,0.00019912743972445466,7.5928052047455035e-06,4.898584003061615e-07
2021-09-01,2021-09-03,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf,12-39,vaccinati incompleto,3447156,12217,105,5,0,2021-08-14,2021-07-30,2021-08-29,2021-07-23,2021-08-22,2021-07-23,2021-08-22,2021-07-09,2021-08-08,17435555,0.19770841822930213,0.0035440809757376806,3.045989215457612e-05,1.4504710549798153e-06,0.0
2021-09-01,2021-09-03,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf,12-39,vaccinati completo,5822774,11097,93,2,0,2021-08-14,2021-07-30,2021-08-29,2021-07-23,2021-08-22,2021-07-23,2021-08-22,2021-07-09,2021-08-08,17435555,0.333959773577612,0.0019057926685803021,1.597176878237074e-05,3.434788985456073e-07,0.0
2021-09-01,2021-09-03,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf,40-59,non vaccinati,5263193,28701,2235,249,56,2021-08-14,2021-07-30,2021-08-29,2021-07-23,2021-08-22,2021-07-23,2021-08-22,2021-07-09,2021-08-08,18447460,0.2853071913423311,0.005453153627465305,0.0004246471676033921,4.7309684444404755e-05,1.063992903167336e-05
2021-09-01,2021-09-03,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf,40-59,vaccinati incompleto,1734907,4766,130,8,6,2021-08-14,2021-07-30,2021-08-29,2021-07-23,2021-08-22,2021-07-23,2021-08-22,2021-07-09,2021-08-08,18447460,0.0940458469621292,0.0027471213154365045,7.493197041685808e-05,4.611198179498959e-06,3.458398634624219e-06
2021-09-01,2021-09-03,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf,40-59,vaccinati completo,11449360,14601,213,19,8,2021-08-14,2021-07-30,2021-08-29,2021-07-23,2021-08-22,2021-07-23,2021-08-22,2021-07-09,2021-08-08,18447460,0.6206469616955397,0.0012752677878938212,1.8603659942564475e-05,1.6594814033273475e-06,6.987290119273042e-07
2021-09-01,2021-09-03,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf,60-79,non vaccinati,1926937,8139,1562,286,164,2021-08-14,2021-07-30,2021-08-29,2021-07-23,2021-08-22,2021-07-23,2021-08-22,2021-07-09,2021-08-08,13572779,0.14197070474661083,0.0042238018160427665,0.0008106129053518616,0.00014842208126160844,8.510916547868456e-05
2021-09-01,2021-09-03,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf,60-79,vaccinati incompleto,776230,1785,195,15,18,2021-08-14,2021-07-30,2021-08-29,2021-07-23,2021-08-22,2021-07-23,2021-08-22,2021-07-09,2021-08-08,13572779,0.057190204010541985,0.0022995761565515376,0.0002512142019762184,1.932416938278603e-05,2.3189003259343236e-05
2021-09-01,2021-09-03,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf,60-79,vaccinati completo,10869612,10274,607,66,40,2021-08-14,2021-07-30,2021-08-29,2021-07-23,2021-08-22,2021-07-23,2021-08-22,2021-07-09,2021-08-08,13572779,0.8008390912428471,0.0009452039318422773,5.584375964845847e-05,6.07197386622448e-06,3.6799841613481695e-06
2021-09-01,2021-09-03,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf,80+,non vaccinati,300892,1593,565,44,159,2021-08-14,2021-07-30,2021-08-29,2021-07-23,2021-08-22,2021-07-23,2021-08-22,2021-07-09,2021-08-08,4554107,0.06607047221332304,0.005294258405009107,0.0018777501562022253,0.00014623187057150074,0.0005284288050197414
2021-09-01,2021-09-03,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf,80+,vaccinati incompleto,107317,157,50,3,13,2021-08-14,2021-07-30,2021-08-29,2021-07-23,2021-08-22,2021-07-23,2021-08-22,2021-07-09,2021-08-08,4554107,0.023564883302039236,0.0014629555429242337,0.00046590940857459676,2.7954564514475804e-05,0.00012113644622939515
2021-09-01,2021-09-03,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_1-settembre-2021.pdf,80+,vaccinati completo,4145898,4408,875,40,139,2021-08-14,2021-07-30,2021-08-29,2021-07-23,2021-08-22,2021-07-23,2021-08-22,2021-07-09,2021-08-08,4554107,0.9103646444846377,0.0010632195968159372,0.00021105198439517808,9.64809071520814e-06,3.352711523534829e-05
2021-09-08,2021-09-10,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_8-settembre-2021.pdf,12-39,non vaccinati,7378291,64612,1711,63,7,2021-08-21,2021-08-06,2021-09-05,2021-07-30,2021-08-29,2021-07-30,2021-08-29,2021-07-16,2021-08-15,17435555,0.4231750007384336,0.00875704143412072,0.00023189651912617704,8.538562656311603e-06,9.487291840346227e-07
2021-09-08,2021-09-10,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_8-settembre-2021.pdf,12-39,vaccinati incompleto,3129839,10267,92,3,1,2021-08-21,2021-08-06,2021-09-05,2021-07-30,2021-08-29,2021-07-30,2021-08-29,2021-07-16,2021-08-15,17435555,0.1795089975627389,0.0032803604274852477,2.939448323060707e-05,9.585157575197958e-07,3.1950525250659856e-07
2021-09-08,2021-09-10,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_8-settembre-2021.pdf,12-39,vaccinati completo,6927425,11719,105,3,0,2021-08-21,2021-08-06,2021-09-05,2021-07-30,2021-08-29,2021-07-30,2021-08-29,2021-07-16,2021-08-15,17435555,0.39731600169882747,0.001691681974182326,1.5157147136201402e-05,4.330613467486115e-07,0.0
2021-09-08,2021-09-10,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_8-settembre-2021.pdf,40-59,non vaccinati,4990358,29879,2459,275,85,2021-08-21,2021-08-06,2021-09-05,2021-07-30,2021-08-29,2021-07-30,2021-08-29,2021-07-16,2021-08-15,18447460,0.27051735035609237,0.005987345998022587,0.0004927502195233288,5.5106266925138436e-05,1.7032846140497334e-05
